id,process_id,company,home_win_odds,draw_odds,guest_win_odds,home_win_rating,draw_rating,guest_win_rating,returned_rating,kaili_index1,kaili_index2,kaili_index3,change_time
3824,87,金宝博(马恩岛),1.28,5.50,11.00,74.12,17.25,8.63,94.88,0.95,0.96,0.92,2018/1/4 17:30:00
3825,87,利记sbobet(英国),1.28,4.70,9.25,70.89,19.31,9.81,90.73,0.95,0.82,0.77,2017/12/10 22:37:00
3826,87,明陞(菲律宾),1.27,4.95,9.00,71.55,18.36,10.10,90.87,0.94,0.86,0.75,2018/2/2 07:36:00
3827,87,盈禾(菲律宾),1.28,5.50,11.00,74.12,17.25,8.63,94.88,0.95,0.96,0.92,2018/1/4 17:31:00
3828,87,Betfair(英国),1.31,4.60,9.80,70.50,20.08,9.42,92.35,0.97,0.80,0.82,2018/3/13 23:06:00
3829,87,Betsson(瑞典),1.28,6.40,12.00,76.53,15.31,8.16,97.96,0.95,1.12,1.00,2018/3/8 18:58:00
3830,87,乐天堂(菲律宾),1.27,4.95,9.00,71.55,18.36,10.10,90.87,0.94,0.86,0.75,2018/2/2 13:59:00
3831,87,马博(荷属安的列斯群岛),1.30,5.80,13.50,75.73,16.97,7.29,98.45,0.96,1.01,1.13,2018/2/20 16:21:00
3832,87,优胜客(马耳他),1.25,5.75,13.00,76.13,16.55,7.32,95.16,0.93,1.00,1.09,2018/3/13 01:00:00
3833,87,1Bet(直布罗陀),1.28,5.00,10.00,72.25,18.50,9.25,92.49,0.95,0.87,0.84,2018/3/14 07:19:00
3834,87,1xBet,1.31,5.80,13.00,75.38,17.03,7.60,98.75,0.97,1.01,1.09,2017/1/12 00:53:00
3835,87,888Sport(直布罗陀),1.25,5.60,12.00,75.34,16.82,7.85,94.17,0.93,0.98,1.00,2018/3/13 07:07:00
3836,87,ArtemisBet,1.20,5.00,11.00,74.12,17.79,8.09,88.95,0.89,0.87,0.92,2017/12/21 09:17:00
3837,87,Bet3000(英国),1.27,5.50,12.00,74.81,17.27,7.92,95.01,0.94,0.96,1.00,2017/12/5 21:52:00
3838,87,bet777.be,1.26,5.70,12.75,75.76,16.75,7.49,95.46,0.93,0.99,1.07,2017/3/12 23:06:00
3839,87,BetAdria(哥斯达黎加),1.26,5.40,12.00,74.72,17.43,7.85,94.15,0.93,0.94,1.00,2018/2/8 01:10:00
3840,87,Betbright,1.25,5.00,10.00,72.73,18.18,9.09,90.91,0.93,0.87,0.84,2018/3/9 03:19:00
3841,87,BetClic.it(意大利),1.25,5.50,12.00,75.11,17.07,7.82,93.88,0.93,0.96,1.00,2017/12/16 09:53:00
3842,87,BetClick(英国),1.25,5.50,12.00,75.11,17.07,7.82,93.88,0.93,0.96,1.00,2017/12/9 07:25:00
3843,87,Betfair ES Sportsbook,1.36,4.75,10.00,70.31,20.13,9.56,95.62,1.01,0.83,0.84,2017/3/12 23:06:00
3844,87,Betfair UK Sportsbook,1.36,4.75,10.00,70.31,20.13,9.56,95.62,1.01,0.83,0.84,2017/3/12 23:06:00
3845,87,Betflag.it(意大利),1.25,5.00,10.50,73.04,18.26,8.70,91.30,0.93,0.87,0.88,2018/2/17 10:52:00
3846,87,Betfred(英国),1.25,5.50,11.00,74.58,16.95,8.47,93.22,0.93,0.96,0.92,2017/12/5 15:23:00
3847,87,Bethard,1.26,5.75,13.25,76.09,16.67,7.24,95.87,0.93,1.00,1.11,2018/3/14 15:23:00
3848,87,Betrally,1.25,5.55,12.50,75.46,17.00,7.55,94.32,0.93,0.97,1.04,2018/3/13 23:06:00
3849,87,Betregal,1.22,5.00,11.00,73.81,18.01,8.19,90.04,0.91,0.87,0.92,2018/3/13 19:05:00
3850,87,Betstar(澳大利亚),1.29,5.00,12.00,73.23,18.89,7.87,94.47,0.96,0.87,1.00,2018/1/15 03:57:00
3851,87,better.it(意大利),1.20,5.25,9.50,73.81,16.87,9.32,88.57,0.89,0.92,0.79,2017/12/21 03:54:00
3852,87,BetVictor,1.25,5.50,12.00,75.11,17.07,7.82,93.88,0.93,0.96,1.00,2018/1/17 02:43:00
3853,87,BINGOAL(比利时),1.28,5.50,10.00,73.49,17.10,9.41,94.07,0.95,0.96,0.84,2017/12/5 15:23:00
3854,87,BoDog(哥斯达黎加),1.27,4.95,9.00,71.55,18.36,10.10,90.87,0.94,0.86,0.75,2018/2/8 17:13:00
3855,87,Boyle Sports,1.25,4.75,9.50,71.70,18.87,9.43,89.62,0.93,0.83,0.79,2018/3/13 01:00:00
3856,87,Boylesports(马恩岛),1.25,4.75,9.50,71.70,18.87,9.43,89.62,0.93,0.83,0.79,2018/3/13 23:06:00
3857,87,Bwin.fr(法国),1.25,6.00,12.00,76.19,15.87,7.94,95.24,0.93,1.05,1.00,2018/1/7 15:01:00
3858,87,CashPoint(奥地利),1.30,5.30,10.50,73.04,17.92,9.04,94.95,0.96,0.92,0.88,2017/12/5 15:23:00
3859,87,ComeOn,1.26,5.70,13.00,75.87,16.77,7.35,95.60,0.93,0.99,1.09,2018/3/13 23:06:00
3860,87,CoolBet,1.35,5.35,10.00,72.08,18.19,9.73,97.31,1.00,0.93,0.84,2018/3/7 23:35:00
3861,87,Dafabet(菲律宾),1.27,4.95,9.00,71.55,18.36,10.10,90.87,0.94,0.86,0.75,2018/2/2 13:59:00
3862,87,Danske Spil,1.25,6.00,10.50,75.34,15.70,8.97,94.17,0.93,1.05,0.88,2017/3/12 04:39:00
3863,87,dinamobet,1.20,5.50,12.00,75.86,16.55,7.59,91.03,0.89,0.96,1.00,2017/12/11 14:18:00
3864,87,ErosBet,1.18,5.00,12.00,74.94,17.69,7.37,88.43,0.88,0.87,1.00,2017/12/11 09:54:00
3865,87,Eurobet.it(意大利),1.25,5.40,13.00,75.32,17.44,7.24,94.15,0.93,0.94,1.09,2017/12/9 19:42:00
3866,87,Europe-bet,1.25,5.25,10.75,73.83,17.58,8.59,92.29,0.93,0.92,0.90,2018/1/18 23:54:00
3867,87,ExclusiveBet,1.20,5.50,12.00,75.86,16.55,7.59,91.03,0.89,0.96,1.00,2017/12/11 14:18:00
3868,87,Fonbet(俄罗斯),1.25,5.80,12.50,76.02,16.38,7.60,95.02,0.93,1.01,1.04,2018/1/30 06:40:00
3869,87,Germania Sport(德国),1.30,5.20,11.00,73.09,18.27,8.64,95.02,0.96,0.91,0.92,2017/12/5 15:23:00
3870,87,Giocodigitale.it,1.25,6.00,12.00,76.19,15.87,7.94,95.24,0.93,1.05,1.00,2018/1/7 15:01:00
3871,87,Hrvatska Lutrija(克罗地亚),1.27,5.30,13.00,74.78,17.92,7.31,94.97,0.94,0.92,1.09,2018/3/9 03:19:00
3872,87,Intertops(安提瓜和巴布达),1.25,5.50,11.00,74.58,16.95,8.47,93.22,0.93,0.96,0.92,2018/2/25 04:10:00
3873,87,Jetbull(俄罗斯),1.22,5.00,10.00,73.21,17.86,8.93,89.31,0.91,0.87,0.84,2018/3/10 22:54:00
3874,87,JoinBet,1.31,5.02,10.05,71.88,18.76,9.37,94.16,0.97,0.87,0.84,2017/12/22 09:30:00
3875,87,Liga Stavok,1.29,5.45,11.10,73.91,17.50,8.59,95.35,0.96,0.95,0.93,2018/3/13 23:06:00
3876,87,Marsbet,1.29,5.61,12.00,74.77,17.19,8.04,96.45,0.96,0.98,1.00,2018/3/9 03:19:00
3877,87,marsbetting,1.28,5.25,11.00,73.52,17.92,8.56,94.11,0.95,0.92,0.92,2017/12/20 14:43:00
3878,87,MeridianBet(爱尔兰),1.28,5.00,10.00,72.25,18.50,9.25,92.49,0.95,0.87,0.84,2018/1/6 00:44:00
3879,87,MrGreen,1.25,5.60,12.00,75.34,16.82,7.85,94.17,0.93,0.98,1.00,2018/3/13 07:07:00
3880,87,NetBet,1.25,5.70,13.00,76.02,16.67,7.31,95.02,0.93,0.99,1.09,2018/2/20 16:21:00
3881,87,Paddy Power(爱尔兰),1.30,4.50,8.50,69.36,20.04,10.61,90.16,0.96,0.78,0.71,2017/12/5 15:23:00
3882,87,PAF(芬兰奥兰群岛),1.24,6.10,12.00,76.53,15.56,7.91,94.90,0.92,1.06,1.00,2018/2/21 00:19:00
3883,87,PAF.es,1.25,5.60,12.00,75.34,16.82,7.85,94.17,0.93,0.98,1.00,2018/3/13 07:07:00
3884,87,ParionsSport,1.25,5.00,10.50,73.04,18.26,8.70,91.30,0.93,0.87,0.88,2017/12/23 09:40:00
3885,87,PlanetWin365,1.26,5.50,13.30,75.54,17.31,7.16,95.18,0.93,0.96,1.11,2018/3/6 23:44:00
3886,87,SBG Global(哥斯达黎加),1.28,5.49,11.60,74.43,17.35,8.21,95.27,0.95,0.96,0.97,2018/2/15 17:19:00
3887,87,Singbet,1.28,5.50,11.00,74.12,17.25,8.63,94.88,0.95,0.96,0.92,2018/1/5 09:36:00
3888,87,skybet(英国),1.22,6.00,13.00,77.09,15.68,7.23,94.05,0.91,1.05,1.09,2017/12/12 00:27:00
3889,87,SNAI.it,1.23,5.00,10.00,73.05,17.97,8.98,89.85,0.91,0.87,0.84,2017/12/21 03:54:00
3890,87,Tipbet,1.30,5.50,11.50,74.11,17.52,8.38,96.34,0.96,0.96,0.96,2018/3/6 00:45:00
3891,87,TipKurz(斯洛伐克),1.27,4.70,9.00,70.86,19.15,10.00,89.99,0.94,0.82,0.75,2017/12/5 15:23:00
3892,87,Tipsport(捷克),1.27,5.49,11.30,74.42,17.22,8.36,94.51,0.94,0.96,0.94,2017/12/5 15:23:00
3893,87,Topgoal(奥地利),1.27,5.50,11.50,74.55,17.21,8.23,94.68,0.94,0.96,0.96,2017/12/8 10:34:00
3894,87,totesport(英国),1.25,5.50,11.00,74.58,16.95,8.47,93.22,0.93,0.96,0.92,2017/12/5 15:23:00
3895,87,Totosi.it,1.20,5.25,9.50,73.81,16.87,9.32,88.57,0.89,0.92,0.79,2017/12/21 03:54:00
3896,87,Unibet.fr(法国),1.25,5.20,11.25,73.99,17.79,8.22,92.49,0.93,0.91,0.94,2018/3/14 15:23:00
3897,87,Unibet.it(意大利),1.25,5.75,13.00,76.13,16.55,7.32,95.16,0.93,1.00,1.09,2018/3/13 01:00:00
3898,87,VBet,1.27,5.33,11.40,74.09,17.65,8.25,94.10,0.94,0.93,0.95,2018/3/9 20:25:00
3899,87,victory(澳大利亚),1.27,5.20,10.50,73.25,17.89,8.86,93.03,0.94,0.91,0.88,2017/12/13 10:20:00
3900,87,Villabet,1.27,5.33,11.40,74.09,17.65,8.25,94.10,0.94,0.93,0.95,2018/3/9 20:25:00
3901,87,wembleybet,1.22,5.00,11.00,73.81,18.01,8.19,90.04,0.91,0.87,0.92,2017/12/11 14:18:00
3902,87,wetten.de(德国),1.30,5.75,12.00,74.94,16.94,8.12,97.42,0.96,1.00,1.00,2017/1/12 00:53:00
3903,87,Winamax.fr,1.25,6.00,12.00,76.19,15.87,7.94,95.24,0.93,1.05,1.00,2018/1/30 06:40:00
3904,87,X-TiP,1.30,5.30,10.50,73.04,17.92,9.04,94.95,0.96,0.92,0.88,2017/12/4 18:41:00
3905,87,Zebet.fr,1.23,5.20,10.50,73.87,17.47,8.65,90.86,0.91,0.91,0.88,2017/12/8 21:48:00
3906,88,ManbetX,1.26,5.70,12.00,75.41,16.67,7.92,95.02,0.96,0.95,0.84,2018/1/9 09:09:00
3907,88,bet 365(英国),1.25,5.50,12.00,75.11,17.07,7.82,93.88,0.95,0.92,0.84,2017/12/20 10:57:00
3908,88,威廉希尔(英国),1.22,5.50,12.00,75.56,16.76,7.68,92.18,0.93,0.92,0.84,2018/3/7 13:33:00
3909,88,立博(英国),1.25,5.20,15.00,75.54,18.16,6.30,94.43,0.95,0.87,1.06,2018/3/4 04:32:00
3910,88,bet-at-home(马尔他),1.22,5.56,13.96,76.52,16.79,6.69,93.36,0.93,0.93,0.98,2018/1/17 02:43:00
3911,88,伟德(直布罗陀),1.22,5.75,13.00,76.57,16.25,7.19,93.41,0.93,0.96,0.92,2018/3/14 16:18:00
3912,88,10BET(英国),1.21,5.90,15.50,77.93,15.98,6.08,94.30,0.92,0.99,1.09,2018/3/14 15:17:00
3913,88,12BET(菲律宾),1.23,5.50,9.50,73.90,16.53,9.57,90.90,0.94,0.92,0.67,2017/12/3 15:25:00
3914,88,18Bet,1.25,5.50,10.00,73.95,16.81,9.24,92.44,0.95,0.92,0.70,2018/3/14 16:51:00
3915,88,Bwin(奥地利),1.22,6.25,14.00,77.98,15.22,6.80,95.14,0.93,1.05,0.99,2017/12/30 10:24:00
3916,88,Centrebet(澳大利亚),1.36,4.50,9.00,68.81,20.80,10.40,93.58,1.04,0.75,0.63,2017/12/6 22:56:00
3917,88,Coral(英国),1.25,5.20,15.00,75.54,18.16,6.30,94.43,0.95,0.87,1.06,2018/1/15 03:56:00
3918,88,Crown,1.26,5.70,12.00,75.41,16.67,7.92,95.02,0.96,0.95,0.84,2018/1/4 17:32:00
3919,88,Expekt([瑞典),1.22,5.75,15.00,77.31,16.40,6.29,94.32,0.93,0.96,1.06,2018/1/22 17:44:00
3920,88,Nordicbet(马恩岛),1.24,6.75,14.50,78.79,14.47,6.74,97.70,0.95,1.13,1.02,2018/3/8 02:29:00
3921,88,Pinnacle(荷兰),1.23,6.24,17.51,78.90,15.55,5.54,97.05,0.94,1.04,1.23,2017/12/9 12:08:00
3922,88,博天堂(瓦努阿图),1.22,6.25,14.00,77.98,15.22,6.80,95.14,0.93,1.05,0.99,2017/12/20 09:23:00
3923,88,金宝博(马恩岛),1.26,5.70,12.00,75.41,16.67,7.92,95.02,0.96,0.95,0.84,2018/1/4 17:30:00
3924,88,利记sbobet(英国),1.26,5.20,9.00,72.34,17.53,10.13,91.15,0.96,0.87,0.63,2017/12/5 05:21:00
3925,88,明陞(菲律宾),1.23,5.50,9.50,73.90,16.53,9.57,90.90,0.94,0.92,0.67,2017/12/3 15:25:00
3926,88,盈禾(菲律宾),1.26,5.70,12.00,75.41,16.67,7.92,95.02,0.96,0.95,0.84,2018/1/4 17:31:00
3927,88,Betfair(英国),1.25,4.90,13.50,74.20,18.93,6.87,92.75,0.95,0.82,0.95,2018/3/13 07:07:00
3928,88,Betsson(瑞典),1.24,6.75,14.50,78.79,14.47,6.74,97.70,0.95,1.13,1.02,2018/3/8 02:29:00
3929,88,乐天堂(菲律宾),1.23,5.50,9.50,73.90,16.53,9.57,90.90,0.94,0.92,0.67,2017/12/5 15:24:00
3930,88,马博(荷属安的列斯群岛),1.25,6.50,16.50,78.86,15.17,5.97,98.58,0.95,1.09,1.16,2018/1/31 06:20:00
3931,88,优胜客(马耳他),1.27,5.20,16.00,75.55,18.45,6.00,95.95,0.97,0.87,1.13,2018/3/13 01:00:00
3932,88,1Bet(直布罗陀),1.25,5.50,10.00,73.95,16.81,9.24,92.44,0.95,0.92,0.70,2018/3/14 15:23:00
3933,88,1xBet,1.26,6.50,16.00,78.58,15.23,6.19,99.01,0.96,1.09,1.13,2017/1/12 00:53:00
3934,88,888Sport(直布罗陀),1.27,5.10,15.00,74.98,18.67,6.35,95.22,0.97,0.85,1.06,2018/3/13 23:06:00
3935,88,ArtemisBet,1.16,5.50,13.00,76.91,16.22,6.86,89.22,0.88,0.92,0.92,2017/12/23 09:40:00
3936,88,Bet3000(英国),1.22,6.00,15.00,77.84,15.83,6.33,94.97,0.93,1.00,1.06,2017/2/12 02:48:00
3937,88,bet777.be,1.22,6.05,16.25,78.33,15.79,5.88,95.56,0.93,1.01,1.14,2018/3/14 07:18:00
3938,88,BetAdria(哥斯达黎加),1.22,5.70,14.60,77.07,16.49,6.44,94.02,0.93,0.95,1.03,2018/3/14 15:23:00
3939,88,Betbright,1.20,5.50,12.00,75.86,16.55,7.59,91.03,0.91,0.92,0.84,2018/2/17 19:15:00
3940,88,BetClic.it(意大利),1.22,5.50,15.00,76.74,17.02,6.24,93.62,0.93,0.92,1.06,2018/1/22 17:44:00
3941,88,BetClick(英国),1.22,5.50,15.00,76.74,17.02,6.24,93.62,0.93,0.92,1.06,2018/1/22 02:35:00
3942,88,Betfair ES Sportsbook,1.30,5.00,14.00,73.92,19.22,6.86,96.09,0.99,0.84,0.99,2017/3/12 23:06:00
3943,88,Betfair UK Sportsbook,1.30,5.00,14.00,73.92,19.22,6.86,96.09,0.99,0.84,0.99,2017/3/12 23:06:00
3944,88,Betflag.it(意大利),1.22,5.25,13.25,75.50,17.55,6.95,92.11,0.93,0.88,0.93,2018/2/17 02:26:00
3945,88,Betfred(英国),1.22,5.50,13.00,76.01,16.86,7.13,92.73,0.93,0.92,0.92,2018/1/28 00:25:00
3946,88,Bethard,1.22,6.05,17.00,78.53,15.84,5.64,95.81,0.93,1.01,1.20,2018/3/14 07:18:00
3947,88,Betrally,1.22,5.80,15.25,77.50,16.30,6.20,94.55,0.93,0.97,1.07,2018/3/14 07:18:00
3948,88,Betregal,1.20,5.00,13.25,75.16,18.04,6.81,90.19,0.91,0.84,0.93,2018/3/14 10:46:00
3949,88,Betstar(澳大利亚),1.25,5.20,15.00,75.54,18.16,6.30,94.43,0.95,0.87,1.06,2018/1/15 03:56:00
3950,88,better.it(意大利),1.19,5.25,11.00,74.91,16.98,8.10,89.15,0.91,0.88,0.77,2017/12/21 03:54:00
3951,88,BetVictor,1.22,5.75,15.00,77.31,16.40,6.29,94.32,0.93,0.96,1.06,2018/3/14 10:46:00
3952,88,BINGOAL(比利时),1.22,6.00,14.00,77.49,15.76,6.75,94.54,0.93,1.00,0.99,2017/12/5 15:24:00
3953,88,BoDog(哥斯达黎加),1.23,5.50,9.50,73.90,16.53,9.57,90.90,0.94,0.92,0.67,2017/12/12 14:47:00
3954,88,Boyle Sports,1.20,5.00,13.00,75.06,18.01,6.93,90.07,0.91,0.84,0.92,2018/3/13 01:00:00
3955,88,Boylesports(马恩岛),1.20,5.00,13.00,75.06,18.01,6.93,90.07,0.91,0.84,0.92,2018/3/13 23:06:00
3956,88,Bwin.fr(法国),1.22,6.25,14.00,77.98,15.22,6.80,95.14,0.93,1.05,0.99,2017/12/23 09:40:00
3957,88,CashPoint(奥地利),1.25,6.00,11.50,75.93,15.82,8.25,94.91,0.95,1.00,0.81,2017/12/5 15:24:00
3958,88,ComeOn,1.22,6.05,16.25,78.33,15.79,5.88,95.56,0.93,1.01,1.14,2018/3/14 07:18:00
3959,88,CoolBet,1.27,5.85,14.00,76.46,16.60,6.94,97.11,0.97,0.98,0.99,2018/3/7 23:35:00
3960,88,Dafabet(菲律宾),1.23,5.50,9.50,73.90,16.53,9.57,90.90,0.94,0.92,0.67,2018/1/25 00:05:00
3961,88,Danske Spil,1.22,6.30,12.50,77.44,15.00,7.56,94.48,0.93,1.05,0.88,2017/3/12 23:06:00
3962,88,dinamobet,1.20,5.50,12.00,75.86,16.55,7.59,91.03,0.91,0.92,0.84,2017/12/10 14:51:00
3963,88,ErosBet,1.16,5.50,13.25,77.01,16.24,6.74,89.34,0.88,0.92,0.93,2017/12/9 15:22:00
3964,88,Eurobet.it(意大利),1.22,5.85,14.00,77.18,16.10,6.73,94.16,0.93,0.98,0.99,2017/12/9 19:42:00
3965,88,Europe-bet,1.22,5.50,13.50,76.21,16.90,6.89,92.97,0.93,0.92,0.95,2018/1/18 23:54:00
3966,88,ExclusiveBet,1.20,5.50,12.00,75.86,16.55,7.59,91.03,0.91,0.92,0.84,2017/12/11 09:54:00
3967,88,Fonbet(俄罗斯),1.20,6.30,15.50,78.87,15.02,6.11,94.65,0.91,1.05,1.09,2018/1/29 22:57:00
3968,88,Germania Sport(德国),1.25,5.80,12.00,75.78,16.33,7.89,94.72,0.95,0.97,0.84,2017/12/5 15:24:00
3969,88,Giocodigitale.it,1.22,6.25,14.00,77.98,15.22,6.80,95.14,0.93,1.05,0.99,2017/12/4 18:41:00
3970,88,Hrvatska Lutrija(克罗地亚),1.25,5.55,14.00,76.07,17.13,6.79,95.09,0.95,0.93,0.99,2018/3/9 03:19:00
3971,88,Intertops(安提瓜和巴布达),1.22,5.75,15.00,77.31,16.40,6.29,94.32,0.93,0.96,1.06,2017/12/27 09:33:00
3972,88,Jetbull(俄罗斯),1.20,5.00,13.00,75.06,18.01,6.93,90.07,0.91,0.84,0.92,2018/3/14 10:46:00
3973,88,JoinBet,1.25,5.50,12.00,75.11,17.07,7.82,93.88,0.95,0.92,0.84,2017/12/22 09:30:00
3974,88,Marsbet,1.26,5.94,13.50,76.60,16.25,7.15,96.52,0.96,0.99,0.95,2018/3/9 20:25:00
3975,88,marsbetting,1.25,5.50,13.00,75.56,17.17,7.27,94.45,0.95,0.92,0.92,2018/1/7 15:01:00
3976,88,MeridianBet(爱尔兰),1.22,5.50,12.00,75.56,16.76,7.68,92.18,0.93,0.92,0.84,2017/12/28 14:35:00
3977,88,MrGreen,1.27,5.10,15.00,74.98,18.67,6.35,95.22,0.97,0.85,1.06,2018/3/13 07:07:00
3978,88,NetBet,1.22,5.95,16.00,78.05,16.00,5.95,95.22,0.93,1.00,1.13,2018/2/20 16:21:00
3979,88,Paddy Power(爱尔兰),1.29,4.50,12.00,71.73,20.56,7.71,92.53,0.98,0.75,0.84,2017/12/5 15:24:00
3980,88,PAF(芬兰奥兰群岛),1.25,5.20,16.00,75.84,18.23,5.93,94.80,0.95,0.87,1.13,2018/2/21 16:16:00
3981,88,PAF.es,1.27,5.10,15.00,74.98,18.67,6.35,95.22,0.97,0.85,1.06,2018/3/13 07:07:00
3982,88,ParionsSport,1.22,5.25,13.30,75.52,17.55,6.93,92.14,0.93,0.88,0.94,2018/3/10 22:28:00
3983,88,PlanetWin365,1.22,5.95,16.00,78.05,16.00,5.95,95.22,0.93,1.00,1.13,2018/3/6 23:44:00
3984,88,SBG Global(哥斯达黎加),1.24,5.80,14.57,76.99,16.46,6.55,95.47,0.95,0.97,1.03,2018/2/16 01:25:00
3985,88,Singbet,1.26,5.70,12.00,75.41,16.67,7.92,95.02,0.96,0.95,0.84,2018/1/5 09:36:00
3986,88,skybet(英国),1.20,6.00,15.00,78.12,15.62,6.25,93.75,0.91,1.00,1.06,2017/12/12 00:28:00
3987,88,SNAI.it,1.19,5.50,12.00,76.01,16.45,7.54,90.46,0.91,0.92,0.84,2017/12/21 03:54:00
3988,88,Tipbet,1.25,5.75,14.50,76.71,16.68,6.61,95.89,0.95,0.96,1.02,2018/3/6 00:45:00
3989,88,TipKurz(斯洛伐克),1.22,5.30,10.00,73.95,17.02,9.02,90.22,0.93,0.89,0.70,2017/12/5 15:24:00
3990,88,Tipsport(捷克),1.24,5.92,10.00,74.99,15.71,9.30,92.99,0.95,0.99,0.70,2017/12/5 15:24:00
3991,88,Topgoal(奥地利),1.25,5.50,13.50,75.77,17.22,7.02,94.71,0.95,0.92,0.95,2017/12/8 10:33:00
3992,88,totesport(英国),1.22,5.50,13.00,76.01,16.86,7.13,92.73,0.93,0.92,0.92,2018/1/28 00:25:00
3993,88,Totosi.it,1.19,5.25,11.00,74.91,16.98,8.10,89.15,0.91,0.88,0.77,2017/12/21 03:54:00
3994,88,Unibet.fr(法国),1.23,5.20,13.50,75.32,17.82,6.86,92.64,0.94,0.87,0.95,2018/3/14 07:18:00
3995,88,Unibet.it(意大利),1.27,5.20,16.00,75.55,18.45,6.00,95.95,0.97,0.87,1.13,2018/3/13 01:00:00
3996,88,VBet,1.25,5.62,12.50,75.62,16.82,7.56,94.52,0.95,0.94,0.88,2018/3/9 20:25:00
3997,88,victory(澳大利亚),1.24,5.60,11.00,74.95,16.60,8.45,92.94,0.95,0.94,0.77,2017/12/13 10:19:00
3998,88,Villabet,1.25,5.62,12.50,75.62,16.82,7.56,94.52,0.95,0.94,0.88,2018/3/9 20:25:00
3999,88,wembleybet,1.20,5.50,12.00,75.86,16.55,7.59,91.03,0.91,0.92,0.84,2017/12/11 09:54:00
4000,88,wetten.de(德国),1.25,6.00,15.70,77.64,16.18,6.18,97.05,0.95,1.00,1.11,2017/1/12 00:53:00
4001,88,Winamax.fr,1.22,6.25,14.50,78.17,15.26,6.58,95.36,0.93,1.05,1.02,2017/12/28 09:01:00
4002,88,X-TiP,1.25,6.00,11.50,75.93,15.82,8.25,94.91,0.95,1.00,0.81,2017/12/4 18:41:00
4003,88,Zebet.fr,1.17,5.70,14.50,77.76,15.96,6.27,90.98,0.89,0.95,1.02,2017/12/8 21:49:00
4004,89,bet 365(英国),2.87,3.20,2.50,32.84,29.46,37.70,94.26,0.94,0.95,0.94,2017/12/20 14:22:00
4005,89,威廉希尔(英国),2.87,3.00,2.62,32.76,31.34,35.89,94.03,0.94,0.89,0.99,2017/12/2 17:00:00
4006,89,立博(英国),2.70,3.25,2.40,33.83,28.11,38.06,91.35,0.88,0.96,0.91,2018/1/14 23:54:00
4007,89,bet-at-home(马尔他),2.86,3.16,2.48,32.70,29.59,37.71,93.52,0.94,0.93,0.94,2017/12/28 09:01:00
4008,89,伟德(直布罗陀),2.88,3.25,2.45,32.66,28.94,38.39,94.07,0.94,0.96,0.92,2018/3/14 16:48:00
4009,89,10BET(英国),2.90,3.20,2.55,32.86,29.78,37.37,95.28,0.95,0.95,0.96,2018/3/14 15:45:00
4010,89,18Bet,3.00,3.20,2.30,30.85,28.92,40.23,92.54,0.98,0.95,0.87,2017/12/6 23:43:00
4011,89,Bwin(奥地利),3.00,3.20,2.30,30.85,28.92,40.23,92.54,0.98,0.95,0.87,2017/12/30 10:25:00
4012,89,Centrebet(澳大利亚),2.87,3.00,2.62,32.76,31.34,35.89,94.03,0.94,0.89,0.99,2017/12/9 15:22:00
4013,89,Coral(英国),2.70,3.25,2.40,33.83,28.11,38.06,91.35,0.88,0.96,0.91,2018/1/15 03:56:00
4014,89,Expekt([瑞典),2.90,3.15,2.50,32.46,29.88,37.65,94.14,0.95,0.93,0.94,2017/12/10 09:50:00
4015,89,Nordicbet(马恩岛),2.95,3.20,2.55,32.48,29.94,37.58,95.82,0.97,0.95,0.96,2018/2/8 01:10:00
4016,89,博天堂(瓦努阿图),3.00,3.20,2.30,30.85,28.92,40.23,92.54,0.98,0.95,0.87,2017/12/20 09:23:00
4017,89,Betfair(英国),3.05,3.05,2.48,30.96,30.96,38.08,94.43,1.00,0.90,0.94,2017/3/12 23:06:00
4018,89,Betsson(瑞典),2.90,3.15,2.50,32.46,29.88,37.65,94.14,0.95,0.93,0.94,2017/2/12 02:48:00
4019,89,马博(荷属安的列斯群岛),2.97,3.40,2.60,33.16,28.96,37.88,98.48,0.97,1.00,0.98,2017/12/5 15:32:00
4020,89,优胜客(马耳他),2.90,3.20,2.55,32.86,29.78,37.37,95.28,0.95,0.95,0.96,2018/3/13 01:02:00
4021,89,1Bet(直布罗陀),3.00,3.20,2.30,30.85,28.92,40.23,92.54,0.98,0.95,0.87,2018/1/29 22:57:00
4022,89,1xBet,2.96,3.40,2.62,33.33,29.02,37.65,98.65,0.97,1.00,0.99,2018/1/3 10:30:00
4023,89,888Sport(直布罗陀),2.90,3.20,2.55,32.86,29.78,37.37,95.28,0.95,0.95,0.96,2018/3/13 07:06:00
4024,89,ArtemisBet,2.73,3.00,2.40,32.81,29.86,37.33,89.58,0.89,0.89,0.91,2017/12/27 09:32:00
4025,89,Bet3000(英国),2.90,3.20,2.50,32.61,29.56,37.83,94.58,0.95,0.95,0.94,2017/12/5 21:53:00
4026,89,bet777.be,2.90,3.20,2.55,32.86,29.78,37.37,95.28,0.95,0.95,0.96,2018/3/13 23:05:00
4027,89,BetAdria(哥斯达黎加),2.81,3.20,2.50,33.31,29.25,37.44,93.60,0.92,0.95,0.94,2018/3/14 15:23:00
4028,89,Betbright,2.75,3.05,2.45,33.07,29.82,37.12,90.94,0.90,0.90,0.92,2018/1/30 06:39:00
4029,89,BetClic.it(意大利),2.85,3.15,2.50,32.84,29.72,37.44,93.60,0.93,0.93,0.94,2017/12/15 09:43:00
