,Unnamed: 0,Unnamed: 0.1,id,team_id,team_name,home_team,visiting_team,type,time,result,foul,yellow_card,red_card,possession,shot,pass,pass_rate,most,score,create_time,update_time,year,home_rank,visiting_rank
121,121,121,241,3,埃及,埃及,乌干达,非洲预选,2017/9/6 02:00:00,1-0,16,0,0,0.56,9(5),0(0),0.0,0,4,2018/3/9 09:56:31,2018/3/9 09:56:31,2017,31,75
122,122,122,242,3,埃及,乌干达,埃及,非洲预选,2017/8/31 21:00:00,1-0,6,0,0,0.0,4(2),0(0),0.0,0,6,2018/3/9 09:56:31,2018/3/9 09:56:31,2017,75,31
123,123,123,243,3,埃及,摩洛哥,埃及,非国锦标,2017/8/19 03:00:00,3-1,0,2,0,0.0,1(1),0(0),0.0,0,2,2018/3/9 09:56:31,2018/3/9 09:56:31,2017,40,31
124,124,124,244,3,埃及,埃及,摩洛哥,非国锦标,2017/8/14 01:00:00,1-1,0,3,0,0.46,4(3),0(0),0.0,0,8,2018/3/9 09:56:31,2018/3/9 09:56:31,2017,31,40
125,125,125,245,3,埃及,突尼斯,埃及,非洲杯,2017/6/12 06:00:00,1-0,0,4,0,0.39,3(1),0(0),0.0,0,2,2018/3/9 09:56:31,2018/3/9 09:56:31,2017,27,31
126,126,126,246,3,埃及,埃及,也门,国际友谊,2017/5/13 23:00:00,1-0,0,0,1,0.0,0(0),0(0),0.0,0,0,2018/3/9 09:56:31,2018/3/9 09:56:31,2017,31,120
127,127,127,247,3,埃及,埃及,多哥,国际友谊,2017/3/28 23:59:00,3-0,0,0,0,0.43,10(5),0(0),0.0,0,3,2018/3/9 09:56:31,2018/3/9 09:56:31,2017,31,0
128,128,128,248,3,埃及,埃及,喀麦隆,非洲杯,2017/2/6 03:00:00,1-2,11,1,0,0.43,4(2),0(0),0.0,0,0,2018/3/9 09:56:31,2018/3/9 09:56:31,2017,31,0
129,129,129,249,3,埃及,布基纳法索,埃及,非洲杯,2017/2/2 03:00:00,1-1,16,2,0,0.36,6(2),0(0),0.0,0,2,2018/3/9 09:56:31,2018/3/9 09:56:31,2017,0,31
130,130,130,250,3,埃及,埃及,摩洛哥,非洲杯,2017/1/30 03:00:00,1-0,17,2,0,0.51,5(4),0(0),0.0,0,3,2018/3/9 09:56:31,2018/3/9 09:56:31,2017,31,40
131,131,131,251,3,埃及,埃及,加纳,非洲杯,2017/1/26 03:00:00,1-0,18,2,0,0.4,7(1),0(0),0.0,0,2,2018/3/9 09:56:31,2018/3/9 09:56:31,2017,31,50
132,132,132,252,3,埃及,埃及,乌干达,非洲杯,2017/1/22 03:00:00,1-0,12,1,0,0.53,11(3),0(0),0.0,0,3,2018/3/9 09:56:31,2018/3/9 09:56:31,2017,31,75
133,133,133,253,3,埃及,马里,埃及,非洲杯,2017/1/18 03:00:00,0-0,17,2,0,0.49,7(4),0(0),0.0,0,3,2018/3/9 09:56:31,2018/3/9 09:56:31,2017,72,31
134,134,134,254,3,埃及,埃及,突尼斯,国际友谊,2017/1/8 23:59:00,1-0,0,1,0,0.44,2(1),0(0),0.0,0,2,2018/3/9 09:56:31,2018/3/9 09:56:31,2017,31,27
135,135,135,255,3,埃及,埃及,加纳,非洲预选,2016/11/13 23:59:00,2-0,0,0,0,0.42,5(3),0(0),0.0,0,4,2018/3/9 09:56:31,2018/3/9 09:56:31,2016,36,53
136,136,136,256,3,埃及,刚果,埃及,非洲预选,2016/10/9 22:30:00,1-2,12,1,0,0.46,7(5),0(0),0.0,0,7,2018/3/9 09:56:31,2018/3/9 09:56:31,2016,0,36
137,137,137,257,3,埃及,南非,埃及,国际友谊,2016/9/7 01:00:00,1-0,0,0,0,0.5,6(1),0(0),0.0,0,8,2018/3/9 09:56:31,2018/3/9 09:56:31,2016,60,36
138,138,138,258,3,埃及,埃及,几内亚,国际友谊,2016/8/31 02:30:00,1-1,0,3,0,0.0,1(1),0(0),0.0,0,1,2018/3/9 09:56:31,2018/3/9 09:56:31,2016,36,0
139,139,139,259,3,埃及,坦桑尼亚,埃及,非洲杯,2016/6/4 21:00:00,0-2,0,2,0,0.0,4(3),0(0),0.0,0,3,2018/3/9 09:56:31,2018/3/9 09:56:31,2016,0,36
140,140,140,260,3,埃及,埃及,尼日利亚,非洲杯,2016/3/30 01:00:00,1-0,0,2,0,0.5,8(5),0(0),0.0,0,5,2018/3/9 09:56:31,2018/3/9 09:56:31,2016,36,127
141,141,141,261,3,埃及,尼日利亚,埃及,非洲杯,2016/3/25 23:59:00,1-1,0,1,0,0.0,4(2),0(0),0.0,0,3,2018/3/9 09:56:31,2018/3/9 09:56:31,2016,127,36
142,142,142,262,3,埃及,埃及,布基纳法索,球会友谊,2016/2/27 23:59:00,2-0,0,1,0,0.55,13(6),0(0),0.0,0,3,2018/3/9 09:56:31,2018/3/9 09:56:31,2016,36,0
143,143,143,263,3,埃及,埃及,乍得,非洲预选,2015/11/18 00:30:00,4-0,0,1,0,0.0,0(0),0(0),0.0,0,10,2018/3/9 09:56:31,2018/3/9 09:56:31,2015,57,0
144,144,144,264,3,埃及,乍得,埃及,非洲预选,2015/11/14 22:30:00,1-0,0,1,0,0.0,0(0),0(0),0.0,0,7,2018/3/9 09:56:31,2018/3/9 09:56:31,2015,0,57
145,145,145,265,3,埃及,埃及,赞比亚,国际友谊,2015/10/12 01:00:00,3-0,0,0,0,0.0,0(0),0(0),0.0,0,2,2018/3/9 09:56:31,2018/3/9 09:56:31,2015,57,73
146,146,146,266,3,埃及,埃及,坦桑尼亚,非洲杯,2015/6/15 01:00:00,3-0,0,0,0,0.0,0(0),0(0),0.0,0,15,2018/3/9 09:56:31,2018/3/9 09:56:31,2015,57,0
147,147,147,267,3,埃及,埃及,马拉维,国际友谊,2015/6/8 23:59:00,2-1,0,0,0,0.0,0(0),0(0),0.0,0,9,2018/3/9 09:56:31,2018/3/9 09:56:31,2015,57,0
148,148,148,268,3,埃及,埃及,赤道几内亚,国际友谊,2015/3/26 23:59:00,2-0,0,3,0,0.0,0(0),0(0),0.0,0,10,2018/3/9 09:56:31,2018/3/9 09:56:31,2015,57,0
149,149,149,269,3,埃及,突尼斯,埃及,非洲杯,2014/11/20 03:00:00,2-1,0,5,0,0.0,0(0),0(0),0.0,0,6,2018/3/9 09:56:31,2018/3/9 09:56:31,2014,22,60
150,150,150,270,3,埃及,埃及,塞内加尔,非洲杯,2014/11/16 01:00:00,0-1,0,1,0,0.0,0(0),0(0),0.0,0,5,2018/3/9 09:56:31,2018/3/9 09:56:31,2014,60,35
151,151,151,271,3,埃及,埃及,博茨瓦纳,非洲杯,2014/10/16 01:00:00,2-0,0,0,0,0.0,0(0),0(0),0.0,0,6,2018/3/9 09:56:31,2018/3/9 09:56:31,2014,60,107
152,152,152,272,3,埃及,博茨瓦纳,埃及,非洲杯,2014/10/11 00:30:00,0-2,0,0,0,0.0,0(0),0(0),0.0,0,13,2018/3/9 09:56:31,2018/3/9 09:56:31,2014,107,60
153,153,153,273,3,埃及,埃及,突尼斯,非洲杯,2014/9/11 02:00:00,0-1,0,3,0,0.0,0(0),0(0),0.0,0,5,2018/3/9 09:56:31,2018/3/9 09:56:31,2014,60,22
154,154,154,274,3,埃及,塞内加尔,埃及,非洲杯,2014/9/6 04:00:00,2-0,0,0,0,0.0,0(0),0(0),0.0,0,1,2018/3/9 09:56:31,2018/3/9 09:56:31,2014,35,60
155,155,155,275,3,埃及,牙买加,埃及,国际友谊,2014/6/5 03:00:00,2-2,0,0,0,0.0,0(0),0(0),0.0,0,6,2018/3/9 09:56:31,2018/3/9 09:56:31,2014,75,60
156,156,156,276,3,埃及,智利,埃及,国际友谊,2014/5/31 08:40:00,3-2,16,3,0,0.38,7(6),0(0),0.0,0,4,2018/3/9 09:56:31,2018/3/9 09:56:31,2014,14,60
157,157,157,277,3,埃及,波黑,埃及,国际友谊,2014/3/6 01:30:00,0-2,0,2,0,0.0,0(0),0(0),0.0,0,0,2018/3/9 09:56:31,2018/3/9 09:56:31,2014,29,60
158,158,158,278,3,埃及,加纳,埃及,球会友谊,2013/1/11 01:00:00,3-0,0,0,0,0.0,0(0),0(0),0.0,0,0,2018/3/9 09:56:31,2018/3/9 09:56:31,2013,24,41
159,159,159,279,3,埃及,巴西,埃及,球会友谊,2011/11/15 01:00:00,2-0,9,3,1,0.53,9(3),0(0),0.0,0,5,2018/3/9 09:56:31,2018/3/9 09:56:31,2011,6,31
160,160,160,280,4,乌拉圭,奥地利,乌拉圭,国际友谊,2017/11/15 03:45:00,2-1,7,0,0,0.45,8(4),0(0),0.0,0,1,2018/3/9 09:57:36,2018/3/9 09:57:36,2017,29,21
161,161,161,281,4,乌拉圭,波兰,乌拉圭,国际友谊,2017/11/11 03:45:00,0-0,10,0,0,0.57,7(2),0(0),0.0,0,4,2018/3/9 09:57:37,2018/3/9 09:57:37,2017,7,21
162,162,162,282,4,乌拉圭,乌拉圭,玻利维亚,南美预选,2017/10/11 07:30:00,4-2,9,0,0,0.55,20(13),0(0),0.0,0,7,2018/3/9 09:57:37,2018/3/9 09:57:37,2017,21,49
163,163,163,283,4,乌拉圭,委内瑞拉,乌拉圭,南美预选,2017/10/6 05:00:00,0-0,16,1,0,0.53,11(3),0(0),0.0,0,6,2018/3/9 09:57:37,2018/3/9 09:57:37,2017,52,21
164,164,164,284,4,乌拉圭,巴拉圭,乌拉圭,南美预选,2017/9/6 08:00:00,1-2,13,1,0,0.52,9(2),0(0),0.0,0,1,2018/3/9 09:57:37,2018/3/9 09:57:37,2017,30,21
165,165,165,285,4,乌拉圭,乌拉圭,阿根廷,南美预选,2017/9/1 07:00:00,0-0,15,3,0,0.31,5(3),0(0),0.0,0,3,2018/3/9 09:57:37,2018/3/9 09:57:37,2017,21,4
166,166,166,286,4,乌拉圭,意大利,乌拉圭,国际友谊,2017/6/8 02:45:00,3-0,13,1,0,0.47,5(2),500(418),0.84,1,3,2018/3/9 09:57:37,2018/3/9 09:57:37,2017,14,21
167,167,167,287,4,乌拉圭,爱尔兰,乌拉圭,国际友谊,2017/6/5 01:00:00,3-1,10,0,0,0.4,5(2),0(0),0.0,0,3,2018/3/9 09:57:37,2018/3/9 09:57:37,2017,32,21
168,168,168,288,4,乌拉圭,秘鲁,乌拉圭,南美预选,2017/3/29 10:15:00,2-1,15,3,1,0.47,9(4),0(0),0.0,0,6,2018/3/9 09:57:37,2018/3/9 09:57:37,2017,11,21
169,169,169,289,4,乌拉圭,乌拉圭,巴西,南美预选,2017/3/24 07:00:00,1-4,16,3,0,0.47,13(5),0(0),0.0,0,4,2018/3/9 09:57:37,2018/3/9 09:57:37,2017,21,2
170,170,170,290,4,乌拉圭,智利,乌拉圭,南美预选,2016/11/16 07:30:00,3-1,14,4,0,0.47,9(5),0(0),0.0,0,2,2018/3/9 09:57:37,2018/3/9 09:57:37,2016,4,9
171,171,171,291,4,乌拉圭,乌拉圭,厄瓜多尔,南美预选,2016/11/11 07:00:00,2-1,20,1,0,0.47,7(3),0(0),0.0,0,3,2018/3/9 09:57:37,2018/3/9 09:57:37,2016,9,20
172,172,172,292,4,乌拉圭,哥伦比亚,乌拉圭,南美预选,2016/10/12 04:30:00,2-2,16,4,0,0.39,10(4),302(196),0.65,1,4,2018/3/9 09:57:37,2018/3/9 09:57:37,2016,6,9
173,173,173,293,4,乌拉圭,乌拉圭,委内瑞拉,南美预选,2016/10/7 07:00:00,3-0,20,1,0,0.49,16(7),0(0),0.0,0,3,2018/3/9 09:57:37,2018/3/9 09:57:37,2016,9,59
174,174,174,294,4,乌拉圭,乌拉圭,巴拉圭,南美预选,2016/9/7 07:00:00,4-0,17,2,0,0.54,14(6),0(0),0.0,0,6,2018/3/9 09:57:37,2018/3/9 09:57:37,2016,9,40
175,175,175,295,4,乌拉圭,阿根廷,乌拉圭,南美预选,2016/9/2 07:30:00,1-0,19,5,0,0.44,8(2),373(288),0.77,1,2,2018/3/9 09:57:37,2018/3/9 09:57:37,2016,1,9
176,176,176,296,4,乌拉圭,乌拉圭,牙买加,美洲杯,2016/6/14 10:20:00,3-0,7,0,0,0.43,16(7),0(0),0.0,0,5,2018/3/9 09:57:37,2018/3/9 09:57:37,2016,9,77
177,177,177,297,4,乌拉圭,乌拉圭,委内瑞拉,美洲杯,2016/6/10 07:30:00,0-1,14,0,0,0.53,13(1),0(0),0.0,0,4,2018/3/9 09:57:37,2018/3/9 09:57:37,2016,9,59
178,178,178,298,4,乌拉圭,乌拉圭,墨西哥,美洲杯,2016/6/6 08:00:00,1-3,17,5,1,0.39,10(3),0(0),0.0,0,5,2018/3/9 09:57:37,2018/3/9 09:57:37,2016,9,18
179,179,179,299,4,乌拉圭,乌拉圭,特立尼达和多巴哥,国际友谊,2016/5/28 07:00:00,3-1,10,0,0,0.69,21(6),0(0),0.0,0,13,2018/3/9 09:57:37,2018/3/9 09:57:37,2016,9,78
180,180,180,300,4,乌拉圭,乌拉圭,秘鲁,南美预选,2016/3/30 07:00:00,1-0,7,0,0,0.53,14(7),0(0),0.0,0,7,2018/3/9 09:57:37,2018/3/9 09:57:37,2016,9,19
181,181,181,301,4,乌拉圭,巴西,乌拉圭,南美预选,2016/3/26 08:45:00,2-2,16,1,0,0.43,12(7),0(0),0.0,0,5,2018/3/9 09:57:37,2018/3/9 09:57:37,2016,2,9
182,182,182,302,4,乌拉圭,乌拉圭,智利,南美预选,2015/11/18 07:00:00,3-0,16,4,0,0.27,10(7),0(0),0.0,0,5,2018/3/9 09:57:37,2018/3/9 09:57:37,2015,11,5
183,183,183,303,4,乌拉圭,厄瓜多尔,乌拉圭,南美预选,2015/11/13 05:00:00,2-1,11,2,0,0.39,9(3),0(0),0.0,0,4,2018/3/9 09:57:37,2018/3/9 09:57:37,2015,13,11
184,184,184,304,4,乌拉圭,乌拉圭,哥伦比亚,南美预选,2015/10/14 07:00:00,3-0,20,1,0,0.34,12(4),0(0),0.0,0,3,2018/3/9 09:57:37,2018/3/9 09:57:37,2015,11,8
185,185,185,305,4,乌拉圭,玻利维亚,乌拉圭,南美预选,2015/10/9 04:00:00,0-2,17,2,0,0.32,12(6),0(0),0.0,0,4,2018/3/9 09:57:37,2018/3/9 09:57:37,2015,68,11
186,186,186,306,4,乌拉圭,哥斯达黎加,乌拉圭,国际友谊,2015/9/9 10:00:00,1-0,15,1,0,0.48,10(1),0(0),0.0,0,9,2018/3/9 09:57:37,2018/3/9 09:57:37,2015,37,11
187,187,187,307,4,乌拉圭,巴拿马,乌拉圭,国际友谊,2015/9/5 09:35:00,0-1,35,2,0,0.46,11(4),0(0),0.0,0,1,2018/3/9 09:57:37,2018/3/9 09:57:37,2015,64,11
188,188,188,308,4,乌拉圭,智利,乌拉圭,美洲杯,2015/6/25 07:30:00,1-0,18,5,2,0.2,6(2),160(82),0.51,1,2,2018/3/9 09:57:37,2018/3/9 09:57:37,2015,5,11
189,189,189,309,4,乌拉圭,乌拉圭,巴拉圭,美洲杯,2015/6/21 03:00:00,1-1,14,3,0,0.53,13(4),360(265),0.74,1,5,2018/3/9 09:57:37,2018/3/9 09:57:37,2015,11,46
190,190,190,310,4,乌拉圭,阿根廷,乌拉圭,美洲杯,2015/6/17 07:30:00,1-0,22,3,0,0.31,14(3),252(155),0.62,1,4,2018/3/9 09:57:37,2018/3/9 09:57:37,2015,2,11
191,191,191,311,4,乌拉圭,乌拉圭,牙买加,美洲杯,2015/6/14 03:00:00,1-0,14,2,0,0.51,11(2),434(333),0.77,1,2,2018/3/9 09:57:37,2018/3/9 09:57:37,2015,11,54
192,192,192,312,4,乌拉圭,乌拉圭,危地马拉,国际友谊,2015/6/7 06:05:00,5-1,9,1,0,0.51,20(8),0(0),0.0,0,5,2018/3/9 09:57:37,2018/3/9 09:57:37,2015,11,0
193,193,193,313,4,乌拉圭,摩洛哥,乌拉圭,国际友谊,2015/3/29 03:00:00,0-1,19,1,0,0.33,6(1),0(0),0.0,0,3,2018/3/9 09:57:37,2018/3/9 09:57:37,2015,75,11
194,194,194,314,4,乌拉圭,智利,乌拉圭,国际友谊,2014/11/19 08:10:00,1-2,0,3,0,0.0,0(0),0(0),0.0,0,5,2018/3/9 09:57:37,2018/3/9 09:57:37,2014,14,10
195,195,195,315,4,乌拉圭,乌拉圭,哥斯达黎加,国际友谊,2014/11/14 07:10:00,3-3,0,0,0,0.0,0(0),0(0),0.0,0,8,2018/3/9 09:57:37,2018/3/9 09:57:37,2014,10,16
196,196,196,316,4,乌拉圭,阿曼,乌拉圭,国际友谊,2014/10/13 22:30:00,0-3,0,1,0,0.0,0(0),0(0),0.0,0,6,2018/3/9 09:57:37,2018/3/9 09:57:37,2014,0,10
197,197,197,317,4,乌拉圭,沙特阿拉伯,乌拉圭,国际友谊,2014/10/11 01:15:00,1-1,0,2,0,0.0,0(0),0(0),0.0,0,5,2018/3/9 09:57:37,2018/3/9 09:57:37,2014,102,10
198,198,198,318,4,乌拉圭,韩国,乌拉圭,国际友谊,2014/9/8 19:00:00,0-1,4,0,0,0.51,4(0),0(0),0.0,0,1,2018/3/9 09:57:37,2018/3/9 09:57:37,2014,69,10
199,199,199,319,4,乌拉圭,日本,乌拉圭,国际友谊,2014/9/5 18:25:00,0-2,17,1,0,0.49,8(3),0(0),0.0,0,2,2018/3/9 09:57:37,2018/3/9 09:57:37,2014,54,10
200,200,200,320,4,乌拉圭,哥伦比亚,乌拉圭,世界杯,2014/6/29 04:00:00,2-0,17,2,0,0.46,16(9),0(0),0.0,0,5,2018/3/9 09:57:37,2018/3/9 09:57:37,2014,3,10
201,201,201,321,4,乌拉圭,意大利,乌拉圭,世界杯,2014/6/25 00:00:00,0-1,20,2,0,0.45,14(9),0(0),0.0,0,3,2018/3/9 09:57:37,2018/3/9 09:57:37,2014,11,10
202,202,202,322,4,乌拉圭,乌拉圭,英格兰,世界杯,2014/6/20 03:00:00,2-1,17,1,0,0.38,8(2),0(0),0.0,0,7,2018/3/9 09:57:37,2018/3/9 09:57:37,2014,10,13
203,203,203,323,4,乌拉圭,乌拉圭,哥斯达黎加,世界杯,2014/6/15 03:00:00,1-3,20,3,1,0.52,9(5),0(0),0.0,0,5,2018/3/9 09:57:37,2018/3/9 09:57:37,2014,10,16
204,204,204,324,4,乌拉圭,乌拉圭,斯洛文尼亚,国际友谊,2014/6/5 07:30:00,2-0,14,2,0,0.47,12(5),0(0),0.0,0,9,2018/3/9 09:57:37,2018/3/9 09:57:37,2014,10,47
205,205,205,325,4,乌拉圭,乌拉圭,北爱尔兰,国际友谊,2014/5/31 07:30:00,1-0,14,1,0,0.56,20(5),0(0),0.0,0,5,2018/3/9 09:57:37,2018/3/9 09:57:37,2014,10,48
206,206,206,326,4,乌拉圭,奥地利,乌拉圭,国际友谊,2014/3/6 03:30:00,1-1,20,2,0,0.5,10(3),0(0),0.0,0,4,2018/3/9 09:57:37,2018/3/9 09:57:37,2014,23,10
207,207,207,327,4,乌拉圭,乌拉圭,约旦,世界杯附,2013/11/21 07:00:00,0-0,12,1,0,0.63,12(3),0(0),0.0,0,10,2018/3/9 09:57:37,2018/3/9 09:57:37,2013,6,65
208,208,208,328,4,乌拉圭,约旦,乌拉圭,世界杯附,2013/11/13 23:00:00,0-5,19,0,0,0.52,14(9),0(0),0.0,0,3,2018/3/9 09:57:37,2018/3/9 09:57:37,2013,65,6
209,209,209,329,4,乌拉圭,乌拉圭,阿根廷,南美预选,2013/10/16 07:30:00,3-2,22,0,0,0.32,16(4),0(0),0.0,0,7,2018/3/9 09:57:37,2018/3/9 09:57:37,2013,6,3
210,210,210,330,4,乌拉圭,厄瓜多尔,乌拉圭,南美预选,2013/10/12 05:00:00,1-0,7,2,0,0.42,8(4),0(0),0.0,0,1,2018/3/9 09:57:37,2018/3/9 09:57:37,2013,23,6
211,211,211,331,4,乌拉圭,乌拉圭,哥伦比亚,南美预选,2013/9/11 06:00:00,2-0,21,5,0,0.42,15(6),0(0),0.0,0,6,2018/3/9 09:57:37,2018/3/9 09:57:37,2013,6,4
212,212,212,332,4,乌拉圭,秘鲁,乌拉圭,南美预选,2013/9/7 10:30:00,1-2,20,1,0,0.4,15(5),0(0),0.0,0,5,2018/3/9 09:57:37,2018/3/9 09:57:37,2013,39,6
213,213,213,333,4,乌拉圭,日本,乌拉圭,麒麟杯,2013/8/14 18:20:00,2-4,0,0,0,0.0,0(0),0(0),0.0,0,0,2018/3/9 09:57:37,2018/3/9 09:57:37,2013,47,6
214,214,214,334,4,乌拉圭,意大利,乌拉圭,洲际杯,2013/6/30 23:59:00,2-2,19,2,0,0.39,21(12),0(0),0.0,0,6,2018/3/9 09:57:37,2018/3/9 09:57:37,2013,7,6
215,215,215,335,4,乌拉圭,巴西,乌拉圭,洲际杯,2013/6/27 03:00:00,2-1,24,2,0,0.32,9(4),0(0),0.0,0,8,2018/3/9 09:57:37,2018/3/9 09:57:37,2013,10,6
216,216,216,336,4,乌拉圭,乌拉圭,塔希提群岛,洲际杯,2013/6/24 03:00:00,8-0,12,3,1,0.67,25(15),0(0),0.0,0,3,2018/3/9 09:57:37,2018/3/9 09:57:37,2013,6,0
217,217,217,337,4,乌拉圭,尼日利亚,乌拉圭,洲际杯,2013/6/21 06:00:00,1-2,16,2,0,0.43,9(3),0(0),0.0,0,6,2018/3/9 09:57:37,2018/3/9 09:57:37,2013,104,6
218,218,218,338,4,乌拉圭,西班牙,乌拉圭,洲际杯,2013/6/17 06:00:00,2-1,21,2,0,0.25,4(2),0(0),0.0,0,1,2018/3/9 09:57:37,2018/3/9 09:57:37,2013,1,6
219,219,219,339,4,乌拉圭,委内瑞拉,乌拉圭,南美预选,2013/6/12 08:00:00,0-1,17,3,0,0.32,4(1),0(0),0.0,0,1,2018/3/9 09:57:37,2018/3/9 09:57:37,2013,36,6
220,220,220,340,4,乌拉圭,乌拉圭,法国,球会友谊,2013/6/6 03:00:00,1-0,0,1,0,0.0,0(0),0(0),0.0,0,3,2018/3/9 09:57:37,2018/3/9 09:57:37,2013,6,20
221,221,221,341,4,乌拉圭,智利,乌拉圭,南美预选,2013/3/27 07:30:00,2-0,13,4,1,0.43,9(2),0(0),0.0,0,5,2018/3/9 09:57:37,2018/3/9 09:57:37,2013,15,6
222,222,222,342,4,乌拉圭,乌拉圭,巴拉圭,南美预选,2013/3/23 06:00:00,1-1,18,4,1,0.57,19(5),0(0),0.0,0,10,2018/3/9 09:57:37,2018/3/9 09:57:37,2013,6,51
223,223,223,343,4,乌拉圭,西班牙,乌拉圭,球会友谊,2013/2/7 02:00:00,3-1,18,1,1,0.31,8(3),0(0),0.0,0,3,2018/3/9 09:57:37,2018/3/9 09:57:37,2013,1,6
224,224,224,344,4,乌拉圭,波兰,乌拉圭,球会友谊,2012/11/15 03:45:00,1-3,11,1,1,0.41,8(1),0(0),0.0,0,3,2018/3/9 09:57:37,2018/3/9 09:57:37,2012,55,16
225,225,225,345,4,乌拉圭,玻利维亚,乌拉圭,南美预选,2012/10/17 04:00:00,4-1,13,1,1,0.46,16(8),0(0),0.0,0,10,2018/3/9 09:57:37,2018/3/9 09:57:37,2012,42,16
226,226,226,346,4,乌拉圭,阿根廷,乌拉圭,南美预选,2012/10/13 08:00:00,3-0,15,4,1,0.41,4(2),0(0),0.0,0,3,2018/3/9 09:57:37,2018/3/9 09:57:37,2012,3,16
227,227,227,347,4,乌拉圭,乌拉圭,厄瓜多尔,南美预选,2012/9/12 05:30:00,1-1,16,4,0,0.48,10(6),0(0),0.0,0,6,2018/3/9 09:57:37,2018/3/9 09:57:37,2012,16,13
228,228,228,348,4,乌拉圭,哥伦比亚,乌拉圭,南美预选,2012/9/8 04:30:00,4-0,17,1,0,0.6,8(2),0(0),0.0,0,2,2018/3/9 09:57:37,2018/3/9 09:57:37,2012,5,16
229,229,229,349,4,乌拉圭,法国,乌拉圭,球会友谊,2012/8/16 03:00:00,0-0,13,3,1,0.35,6(1),0(0),0.0,0,2,2018/3/9 09:57:37,2018/3/9 09:57:37,2012,17,16
230,230,230,350,4,乌拉圭,乌拉圭,委内瑞拉,南美预选,2012/6/3 02:00:00,1-1,7,0,2,0.34,1(0),0(0),0.0,0,3,2018/3/9 09:57:37,2018/3/9 09:57:37,2012,16,57
231,231,231,351,4,乌拉圭,俄罗斯,乌拉圭,球会友谊,2012/5/26 00:45:00,1-1,0,0,0,0.0,0(0),0(0),0.0,0,2,2018/3/9 09:57:37,2018/3/9 09:57:37,2012,9,16
232,232,232,352,4,乌拉圭,罗马尼亚,乌拉圭,球会友谊,2012/3/1 02:30:00,1-1,12,1,0,0.37,11(4),0(0),0.0,0,1,2018/3/9 09:57:37,2018/3/9 09:57:37,2012,33,16
233,233,233,353,4,乌拉圭,乌拉圭,智利,南美预选,2011/11/12 06:00:00,4-0,11,2,2,0.74,21(12),0(0),0.0,0,7,2018/3/9 09:57:37,2018/3/9 09:57:37,2011,4,13
234,234,234,354,4,乌拉圭,巴拉圭,乌拉圭,南美预选,2011/10/12 06:45:00,1-1,13,3,1,0.46,6(2),0(0),0.0,0,5,2018/3/9 09:57:37,2018/3/9 09:57:37,2011,24,4
235,235,235,355,4,乌拉圭,乌拉圭,巴拉圭,美洲杯,2011/7/25 03:00:00,3-0,8,4,1,0.57,11(8),0(0),0.0,0,11,2018/3/9 09:57:37,2018/3/9 09:57:37,2011,4,24
236,236,236,356,4,乌拉圭,乌拉圭,秘鲁,美洲杯,2011/7/20 08:45:00,2-0,18,1,1,0.54,10(8),0(0),0.0,0,5,2018/3/9 09:57:37,2018/3/9 09:57:37,2011,4,35
237,237,237,357,4,乌拉圭,阿根廷,乌拉圭,美洲杯,2011/7/17 06:15:00,1-1,25,3,1,0.44,8(2),0(0),0.0,0,4,2018/3/9 09:57:37,2018/3/9 09:57:37,2011,10,4
238,238,238,358,4,乌拉圭,乌拉圭,墨西哥,美洲杯,2011/7/13 08:45:00,1-0,7,1,1,0.32,3(2),0(0),0.0,0,1,2018/3/9 09:57:37,2018/3/9 09:57:37,2011,4,21
239,239,239,359,4,乌拉圭,乌拉圭,智利,美洲杯,2011/7/9 06:15:00,1-1,12,5,0,0.5,6(2),0(0),0.0,0,3,2018/3/9 09:57:37,2018/3/9 09:57:37,2011,4,13
240,240,240,360,4,乌拉圭,乌拉圭,秘鲁,美洲杯,2011/7/5 06:15:00,1-1,9,1,1,0.43,8(5),0(0),0.0,0,10,2018/3/9 09:57:37,2018/3/9 09:57:37,2011,4,35
241,241,241,361,5,葡萄牙,葡萄牙,美国,国际友谊,2017/11/15 04:45:00,1-1,18,0,0,0.58,12(6),0(0),0.0,0,8,2018/3/9 10:02:01,2018/3/9 10:02:01,2017,3,24
242,242,242,362,5,葡萄牙,葡萄牙,沙特阿拉伯,国际友谊,2017/11/11 04:45:00,3-0,11,1,0,0.59,27(9),0(0),0.0,0,10,2018/3/9 10:02:01,2018/3/9 10:02:01,2017,3,63
243,243,243,363,5,葡萄牙,葡萄牙,瑞士,欧洲预选,2017/10/11 02:45:00,2-0,15,1,0,0.51,10(5),473(397),0.84,1,4,2018/3/9 10:02:01,2018/3/9 10:02:01,2017,3,8
244,244,244,364,5,葡萄牙,安道尔,葡萄牙,欧洲预选,2017/10/8 02:45:00,0-2,9,0,0,0.8,17(5),0(0),0.0,0,5,2018/3/9 10:02:01,2018/3/9 10:02:01,2017,138,3
245,245,245,365,5,葡萄牙,匈牙利,葡萄牙,欧洲预选,2017/9/4 02:45:00,0-1,7,1,0,0.66,22(5),0(0),0.0,0,11,2018/3/9 10:02:01,2018/3/9 10:02:01,2017,53,3
246,246,246,366,5,葡萄牙,葡萄牙,法罗群岛,欧洲预选,2017/9/1 02:45:00,5-1,6,1,0,0.72,21(12),0(0),0.0,0,5,2018/3/9 10:02:01,2018/3/9 10:02:01,2017,3,0
